,team_name,href,id,year,league_id
13,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2005,1386,2005,4
14,FC Messina Peloro,/acr-messina/startseite/verein/1104/saison_id/2005,1104,2005,4
15,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2005,749,2005,4
16,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2005,1390,2005,4
17,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2005,1387,2005,4
18,Ascoli Calcio 1898,/ascoli-calcio/startseite/verein/408/saison_id/2005,408,2005,4
19,Treviso FBC 1993,/acd-treviso/startseite/verein/2251/saison_id/2005,2251,2005,4
0,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2006,5,2006,4
1,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2006,46,2006,4
2,AS Roma,/as-rom/startseite/verein/12/saison_id/2006,12,2006,4
3,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2006,430,2006,4
4,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2006,458,2006,4
5,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2006,398,2006,4
6,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2006,410,2006,4
7,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2006,862,2006,4
8,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2006,1038,2006,4
9,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2006,1210,2006,4
10,Torino FC,/fc-turin/startseite/verein/416/saison_id/2006,416,2006,4
11,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2006,800,2006,4
12,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2006,1386,2006,4
13,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2006,130,2006,4
14,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2006,1387,2006,4
15,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2006,1390,2006,4
16,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2006,749,2006,4
17,FC Messina Peloro,/acr-messina/startseite/verein/1104/saison_id/2006,1104,2006,4
18,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2006,1627,2006,4
19,Ascoli Calcio 1898,/ascoli-calcio/startseite/verein/408/saison_id/2006,408,2006,4
0,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2007,46,2007,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2007,5,2007,4
2,AS Roma,/as-rom/startseite/verein/12/saison_id/2007,12,2007,4
3,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2007,506,2007,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2007,430,2007,4
5,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2007,410,2007,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2007,398,2007,4
7,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2007,458,2007,4
8,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2007,6195,2007,4
9,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2007,1038,2007,4
10,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2007,252,2007,4
11,Torino FC,/fc-turin/startseite/verein/416/saison_id/2007,416,2007,4
12,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2007,1627,2007,4
13,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2007,800,2007,4
14,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2007,130,2007,4
15,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2007,749,2007,4
16,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2007,1210,2007,4
17,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2007,1386,2007,4
18,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2007,1387,2007,4
19,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2007,1390,2007,4
0,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2008,46,2008,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2008,5,2008,4
2,AS Roma,/as-rom/startseite/verein/12/saison_id/2008,12,2008,4
3,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2008,506,2008,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2008,430,2008,4
5,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2008,410,2008,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2008,398,2008,4
7,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2008,458,2008,4
8,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2008,6195,2008,4
9,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2008,1038,2008,4
10,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2008,252,2008,4
11,Torino FC,/fc-turin/startseite/verein/416/saison_id/2008,416,2008,4
12,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2008,800,2008,4
13,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2008,1627,2008,4
14,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2008,1005,2008,4
15,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2008,1390,2008,4
16,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2008,1387,2008,4
17,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2008,1025,2008,4
18,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2008,862,2008,4
19,Reggina Calcio,/reggina-1914/startseite/verein/1386/saison_id/2008,1386,2008,4
0,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2009,46,2009,4
1,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2009,506,2009,4
2,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2009,5,2009,4
3,AS Roma,/as-rom/startseite/verein/12/saison_id/2009,12,2009,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2009,430,2009,4
5,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2009,6195,2009,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2009,398,2009,4
7,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2009,252,2009,4
8,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2009,410,2009,4
9,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2009,458,2009,4
10,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2009,1038,2009,4
11,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2009,130,2009,4
12,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2009,1390,2009,4
13,AS Bari,/ssc-bari/startseite/verein/332/saison_id/2009,332,2009,4
14,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2009,1627,2009,4
15,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2009,800,2009,4
16,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2009,1025,2009,4
17,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2009,1210,2009,4
18,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2009,1387,2009,4
19,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2009,862,2009,4
0,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2010,46,2010,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2010,5,2010,4
2,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2010,506,2010,4
3,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2010,430,2010,4
4,AS Roma,/as-rom/startseite/verein/12/saison_id/2010,12,2010,4
5,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2010,6195,2010,4
6,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2010,252,2010,4
7,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2010,410,2010,4
8,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2010,1038,2010,4
9,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2010,458,2010,4
10,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2010,398,2010,4
11,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2010,130,2010,4
12,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2010,1390,2010,4
13,AC Cesena,/cesena-fc/startseite/verein/1429/saison_id/2010,1429,2010,4
14,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2010,1025,2010,4
15,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2010,1627,2010,4
16,AS Bari,/ssc-bari/startseite/verein/332/saison_id/2010,332,2010,4
17,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2010,862,2010,4
18,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2010,19,2010,4
19,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2010,1005,2010,4
0,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2011,46,2011,4
1,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2011,5,2011,4
2,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2011,506,2011,4
3,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2011,6195,2011,4
4,AS Roma,/as-rom/startseite/verein/12/saison_id/2011,12,2011,4
5,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2011,410,2011,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2011,430,2011,4
7,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2011,458,2011,4
8,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2011,398,2011,4
9,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2011,252,2011,4
10,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2011,130,2011,4
11,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2011,1390,2011,4
12,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2011,800,2011,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2011,1025,2011,4
14,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2011,1627,2011,4
15,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2011,862,2011,4
16,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2011,1387,2011,4
17,AC Cesena,/cesena-fc/startseite/verein/1429/saison_id/2011,1429,2011,4
18,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2011,1005,2011,4
19,Novara Calcio 1908,/novara-calcio/startseite/verein/6692/saison_id/2011,6692,2011,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2012,506,2012,4
1,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2012,46,2012,4
2,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2012,5,2012,4
3,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2012,6195,2012,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2012,430,2012,4
5,AS Roma,/as-rom/startseite/verein/12/saison_id/2012,12,2012,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2012,398,2012,4
7,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2012,410,2012,4
8,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2012,252,2012,4
9,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2012,1038,2012,4
10,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2012,130,2012,4
11,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2012,458,2012,4
12,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2012,1025,2012,4
13,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2012,1627,2012,4
14,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2012,1390,2012,4
15,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2012,800,2012,4
16,Torino FC,/fc-turin/startseite/verein/416/saison_id/2012,416,2012,4
17,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2012,862,2012,4
18,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921/saison_id/2012,2921,2012,4
19,AC Siena,/acn-siena-1904/startseite/verein/1387/saison_id/2012,1387,2012,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2013,506,2013,4
1,FC Internazionale,/inter-mailand/startseite/verein/46/saison_id/2013,46,2013,4
2,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2013,6195,2013,4
3,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2013,5,2013,4
4,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2013,430,2013,4
5,AS Roma,/as-rom/startseite/verein/12/saison_id/2013,12,2013,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2013,398,2013,4
7,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2013,410,2013,4
8,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2013,252,2013,4
9,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2013,130,2013,4
10,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2013,6574,2013,4
11,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2013,1390,2013,4
12,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2013,1038,2013,4
13,Torino FC,/fc-turin/startseite/verein/416/saison_id/2013,416,2013,4
14,Calcio Catania,/catania-calcio/startseite/verein/1627/saison_id/2013,1627,2013,4
15,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2013,800,2013,4
16,AS Livorno,/as-livorno/startseite/verein/1210/saison_id/2013,1210,2013,4
17,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2013,1025,2013,4
18,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2013,862,2013,4
19,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2013,276,2013,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2014,506,2014,4
1,AS Roma,/as-rom/startseite/verein/12/saison_id/2014,12,2014,4
2,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2014,6195,2014,4
3,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2014,46,2014,4
4,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2014,5,2014,4
5,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2014,430,2014,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2014,398,2014,4
7,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2014,1038,2014,4
8,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2014,252,2014,4
9,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2014,410,2014,4
10,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2014,458,2014,4
11,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2014,6574,2014,4
12,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2014,800,2014,4
13,Torino FC,/fc-turin/startseite/verein/416/saison_id/2014,416,2014,4
14,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2014,1390,2014,4
15,Parma FC,/parma-calcio-1913/startseite/verein/130/saison_id/2014,130,2014,4
16,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2014,862,2014,4
17,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2014,749,2014,4
18,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2014,276,2014,4
19,AC Cesena,/cesena-fc/startseite/verein/1429/saison_id/2014,1429,2014,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2015,506,2015,4
1,AS Roma,/as-rom/startseite/verein/12/saison_id/2015,12,2015,4
2,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2015,6195,2015,4
3,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2015,46,2015,4
4,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2015,5,2015,4
5,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2015,430,2015,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2015,398,2015,4
7,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2015,1038,2015,4
8,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2015,252,2015,4
9,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2015,6574,2015,4
10,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2015,410,2015,4
11,Torino FC,/fc-turin/startseite/verein/416/saison_id/2015,416,2015,4
12,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2015,800,2015,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2015,1025,2015,4
14,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2015,749,2015,4
15,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2015,458,2015,4
16,Carpi FC 1909,/carpi-fc-1909/startseite/verein/4102/saison_id/2015,4102,2015,4
17,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2015,862,2015,4
18,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2015,276,2015,4
19,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970/saison_id/2015,8970,2015,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2016,506,2016,4
1,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2016,6195,2016,4
2,AS Roma,/as-rom/startseite/verein/12/saison_id/2016,12,2016,4
3,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2016,46,2016,4
4,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2016,5,2016,4
5,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2016,398,2016,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2016,430,2016,4
7,Torino FC,/fc-turin/startseite/verein/416/saison_id/2016,416,2016,4
8,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2016,800,2016,4
9,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2016,6574,2016,4
10,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2016,1038,2016,4
11,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2016,252,2016,4
12,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2016,410,2016,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2016,1025,2016,4
14,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2016,1390,2016,4
15,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2016,749,2016,4
16,Delfino Pescara 1936,/delfino-pescara-1936/startseite/verein/2921/saison_id/2016,2921,2016,4
17,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2016,862,2016,4
18,US Palermo,/palermo-fc/startseite/verein/458/saison_id/2016,458,2016,4
19,FC Crotone,/fc-crotone/startseite/verein/4083/saison_id/2016,4083,2016,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2017,506,2017,4
1,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2017,6195,2017,4
2,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2017,46,2017,4
3,AS Roma,/as-rom/startseite/verein/12/saison_id/2017,12,2017,4
4,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2017,398,2017,4
5,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2017,5,2017,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2017,430,2017,4
7,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2017,800,2017,4
8,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2017,1038,2017,4
9,Torino FC,/fc-turin/startseite/verein/416/saison_id/2017,416,2017,4
10,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2017,252,2017,4
11,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2017,6574,2017,4
12,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2017,410,2017,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2017,1025,2017,4
14,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2017,1390,2017,4
15,SPAL 2013,/spal/startseite/verein/2722/saison_id/2017,2722,2017,4
16,Benevento Calcio,/benevento-calcio/startseite/verein/4171/saison_id/2017,4171,2017,4
17,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2017,276,2017,4
18,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2017,862,2017,4
19,FC Crotone,/fc-crotone/startseite/verein/4083/saison_id/2017,4083,2017,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2018,506,2018,4
1,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2018,6195,2018,4
2,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2018,46,2018,4
3,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2018,5,2018,4
4,AS Roma,/as-rom/startseite/verein/12/saison_id/2018,12,2018,4
5,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2018,800,2018,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2018,430,2018,4
7,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2018,398,2018,4
8,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2018,6574,2018,4
9,Torino FC,/fc-turin/startseite/verein/416/saison_id/2018,416,2018,4
10,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2018,1038,2018,4
11,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2018,410,2018,4
12,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2018,252,2018,4
13,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2018,1390,2018,4
14,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2018,1025,2018,4
15,Empoli FC,/fc-empoli/startseite/verein/749/saison_id/2018,749,2018,4
16,SPAL,/spal/startseite/verein/2722/saison_id/2018,2722,2018,4
17,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130/saison_id/2018,130,2018,4
18,Chievo Verona,/chievo-verona/startseite/verein/862/saison_id/2018,862,2018,4
19,Frosinone Calcio,/frosinone-calcio/startseite/verein/8970/saison_id/2018,8970,2018,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2019,506,2019,4
1,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2019,46,2019,4
2,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2019,6195,2019,4
3,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2019,5,2019,4
4,AS Roma,/as-rom/startseite/verein/12/saison_id/2019,12,2019,4
5,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2019,398,2019,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2019,430,2019,4
7,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2019,800,2019,4
8,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2019,6574,2019,4
9,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2019,1390,2019,4
10,Torino FC,/fc-turin/startseite/verein/416/saison_id/2019,416,2019,4
11,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2019,252,2019,4
12,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2019,1038,2019,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2019,1025,2019,4
14,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130/saison_id/2019,130,2019,4
15,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2019,410,2019,4
16,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2019,276,2019,4
17,Brescia Calcio,/brescia-calcio/startseite/verein/19/saison_id/2019,19,2019,4
18,SPAL,/spal/startseite/verein/2722/saison_id/2019,2722,2019,4
19,US Lecce,/us-lecce/startseite/verein/1005/saison_id/2019,1005,2019,4
0,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2020,46,2020,4
1,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2020,506,2020,4
2,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2020,5,2020,4
3,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2020,6195,2020,4
4,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2020,800,2020,4
5,AS Roma,/as-rom/startseite/verein/12/saison_id/2020,12,2020,4
6,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2020,398,2020,4
7,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2020,430,2020,4
8,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2020,6574,2020,4
9,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2020,1390,2020,4
10,Torino FC,/fc-turin/startseite/verein/416/saison_id/2020,416,2020,4
11,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2020,410,2020,4
12,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2020,276,2020,4
13,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2020,1025,2020,4
14,Parma Calcio 1913,/parma-calcio-1913/startseite/verein/130/saison_id/2020,130,2020,4
15,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2020,1038,2020,4
16,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2020,252,2020,4
17,Spezia Calcio,/spezia-calcio/startseite/verein/3522/saison_id/2020,3522,2020,4
18,FC Crotone,/fc-crotone/startseite/verein/4083/saison_id/2020,4083,2020,4
19,Benevento Calcio,/benevento-calcio/startseite/verein/4171/saison_id/2020,4171,2020,4
0,Juventus FC,/juventus-turin/startseite/verein/506/saison_id/2021,506,2021,4
1,Inter Milan,/inter-mailand/startseite/verein/46/saison_id/2021,46,2021,4
2,AC Milan,/ac-mailand/startseite/verein/5/saison_id/2021,5,2021,4
3,SSC Napoli,/ssc-neapel/startseite/verein/6195/saison_id/2021,6195,2021,4
4,Atalanta BC,/atalanta-bergamo/startseite/verein/800/saison_id/2021,800,2021,4
5,AS Roma,/as-rom/startseite/verein/12/saison_id/2021,12,2021,4
6,ACF Fiorentina,/ac-florenz/startseite/verein/430/saison_id/2021,430,2021,4
7,SS Lazio,/lazio-rom/startseite/verein/398/saison_id/2021,398,2021,4
8,US Sassuolo,/us-sassuolo/startseite/verein/6574/saison_id/2021,6574,2021,4
9,Torino FC,/fc-turin/startseite/verein/416/saison_id/2021,416,2021,4
10,Bologna FC 1909,/fc-bologna/startseite/verein/1025/saison_id/2021,1025,2021,4
11,Hellas Verona,/hellas-verona/startseite/verein/276/saison_id/2021,276,2021,4
12,Udinese Calcio,/udinese-calcio/startseite/verein/410/saison_id/2021,410,2021,4
13,Cagliari Calcio,/cagliari-calcio/startseite/verein/1390/saison_id/2021,1390,2021,4
14,UC Sampdoria,/sampdoria-genua/startseite/verein/1038/saison_id/2021,1038,2021,4
15,FC Empoli,/fc-empoli/startseite/verein/749/saison_id/2021,749,2021,4
16,Genoa CFC,/genua-cfc/startseite/verein/252/saison_id/2021,252,2021,4
